playerId,순위,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
66965,66,도태훈,NC,유격수,6,0,21 2/3,1,0,2,9,1,0.917,0,0,0,-
52903,66,조민석,NC,투수,6,2,13,2,0,0,1,0,0.333,0,0,0,-
50903,66,한재환,NC,1루수,6,2,21,0,0,23,1,2,1.000,0,0,0,-
67956,72,김태현,NC,투수,5,0,3,0,0,0,1,0,1.000,0,0,0,-
50906,72,박영빈,NC,중견수,5,0,8,0,0,3,0,0,1.000,0,0,0,-
53992,72,박한결,NC,좌익수,5,3,21,0,0,6,0,0,1.000,0,0,0,-
51996,72,오태양,NC,2루수,5,0,8,1,0,2,4,1,0.857,0,0,0,-
51996,72,오태양,NC,중견수,5,3,25,0,0,6,0,0,1.000,0,0,0,-
65933,77,구창모,NC,투수,4,3,14 1/3,0,0,1,3,0,1.000,0,0,0,-
69203,78,송승환,NC,좌익수,3,1,6,0,0,1,0,0,1.000,0,0,0,-
63260,78,이우성,NC,중견수,3,1,12,0,0,4,0,0,1.000,0,0,0,-
50903,78,한재환,NC,좌익수,3,1,9,0,0,2,0,0,1.000,0,0,0,-
54908,81,고승완,NC,좌익수,2,0,7,0,0,1,0,0,1.000,0,0,0,-
50996,81,박시원,NC,좌익수,2,1,12,0,0,6,0,0,1.000,0,0,0,-
50901,81,안인산,NC,1루수,2,0,2,0,0,2,0,0,1.000,0,0,0,-
66606,81,최원준,NC,좌익수,2,0,4,0,0,0,0,0,-,0,0,0,-
50600,81,홍종표,NC,유격수,2,0,1 1/3,0,0,0,1,0,1.000,0,0,0,-
54908,86,고승완,NC,우익수,1,0,3,0,0,0,0,0,-,0,0,0,-
63963,86,권희동,NC,포수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
63963,86,권희동,NC,1루수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
54944,86,데이비슨,NC,투수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
66965,86,도태훈,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
69203,86,송승환,NC,1루수,1,1,2,0,0,2,0,1,1.000,0,0,0,-
54900,86,임상현,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
66606,86,최원준,NC,1루수,1,0,2,0,0,1,0,0,1.000,0,0,0,-
69992,86,최정원,NC,3루수,1,1,4,1,0,2,1,0,0.750,0,0,0,-
69992,86,최정원,NC,우익수,1,0,4,0,0,1,0,0,1.000,0,0,0,-
50903,86,한재환,NC,3루수,1,0,2 1/3,0,0,0,0,0,-,0,0,0,-
